route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
10,Weekdays,2204826,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2204834,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2204888,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2204847,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2204889,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2204853,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2204886,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2204865,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2204887,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2204850,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2204851,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2204863,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2204864,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2204871,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2204880,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2204860,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2204861,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2204862,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2204829,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2204828,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2204879,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2204869,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2204854,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2204848,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2204866,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2204867,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2204857,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2204849,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2204882,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2204883,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2204868,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2204852,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2204870,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2204836,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2204835,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2204837,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2204838,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2204839,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2204840,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2204841,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2204842,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2204843,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2204855,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2204859,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2204877,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2204878,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2204885,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2204856,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2204832,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2204858,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2204881,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2204872,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2204873,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2204874,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2204875,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2204876,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2204830,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2204831,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2204833,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2204884,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2204827,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2204846,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2204844,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2204845,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2204988,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2204976,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2204975,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2204974,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2204973,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2204972,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2204971,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2204967,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2204970,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2204966,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2204969,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2204964,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2204968,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2204965,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2204987,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2204962,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2204986,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2204963,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2204985,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2204961,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2204984,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2204960,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2204983,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2204959,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,EXP-6602,2310475,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Saturday,2204982,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,EXP-6602,2310476,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Saturday,2204958,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,EXP-6602,2310477,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Saturday,2204981,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,EXP-6602,2310478,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Saturday,2204957,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,EXP-6602,2310479,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Saturday,2204980,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2204956,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2204979,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2204955,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2204978,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2204954,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2204977,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2204953,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2205059,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2205047,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2205046,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2205045,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2205044,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2205043,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2205042,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2205038,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2205041,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2205037,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2205040,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2205035,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2205039,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2205036,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2205058,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2205033,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2205057,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2205034,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2205056,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2205032,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2205055,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2205031,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2205054,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2205030,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2205053,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2205029,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2205052,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2205028,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2205051,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2205027,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2205050,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2205026,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2205049,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2205025,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2205048,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2205024,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2204890,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2204891,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2204919,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2204952,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2204920,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2204896,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2204897,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2204892,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2204893,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2204929,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2204903,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2204907,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2204908,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2204909,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2204910,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2204942,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2204943,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2204923,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2204924,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2204931,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2204932,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2204901,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2204945,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2204946,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2204947,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2204940,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2204941,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2204925,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2204905,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2204906,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2204928,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2204936,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2204930,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2204904,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2204927,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2204944,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2204900,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2204914,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2204915,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2204921,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2204922,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2204911,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2204912,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2204913,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2204950,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2204949,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2204935,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2204937,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2204902,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2204916,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2204917,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2204933,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2204934,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2204926,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2204894,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2204895,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2204948,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2204898,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2204951,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2204899,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2204938,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2204939,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2204918,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Saturday,2205023,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2205001,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2205000,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2204999,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2204998,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2204997,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2204996,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2204995,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2204994,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2204993,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2204992,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2204991,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2204990,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2204989,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2205022,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2205021,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2205020,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2205019,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2205018,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2205017,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2205016,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2205015,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2205014,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,EXP-6602,2310480,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Saturday,2205013,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,EXP-6602,2310481,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Saturday,2205012,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,EXP-6602,2310482,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Saturday,2205011,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,EXP-6602,2310483,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Saturday,2205010,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,EXP-6602,2310484,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Saturday,2205009,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2205008,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2205007,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2205006,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2205005,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2205004,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2205003,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2205002,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2205094,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2205072,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2205071,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2205070,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2205069,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2205068,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2205067,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2205066,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2205065,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2205064,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2205063,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2205062,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2205061,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2205060,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2205093,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2205092,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2205091,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2205090,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2205089,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2205088,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2205087,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2205086,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2205085,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2205084,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2205083,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2205082,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2205081,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2205080,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2205079,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2205078,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2205077,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2205076,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2205075,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2205074,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2205073,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
12,Saturday,2205451,12 EASTRIDGE VIA FLEA MKT,0,2603,12_EB01
12,Saturday,2205450,12 EASTRIDGE VIA FLEA MKT,0,1271,12_EB01
12,Saturday,2205449,12 EASTRIDGE VIA FLEA MKT,0,1201,12_EB01
12,Saturday,2205448,12 EASTRIDGE VIA FLEA MKT,0,1202,12_EB01
12,Saturday,2205447,12 EASTRIDGE VIA FLEA MKT,0,2601,12_EB01
12,Saturday,2205446,12 EASTRIDGE VIA FLEA MKT,0,2606,12_EB01
12,Saturday,2205445,12 EASTRIDGE VIA FLEA MKT,0,2602,12_EB01
12,Saturday,2205444,12 EASTRIDGE VIA FLEA MKT,0,2671,12_EB01
12,Saturday,2205443,12 EASTRIDGE VIA FLEA MKT,0,2605,12_EB01
12,Saturday,2205442,12 EASTRIDGE VIA FLEA MKT,0,2672,12_EB01
12,Saturday,2205441,12 EASTRIDGE VIA FLEA MKT,0,2673,12_EB01
12,Saturday,2205440,12 EASTRIDGE VIA FLEA MKT,0,2604,12_EB01
12,Saturday,2205439,12 EASTRIDGE VIA FLEA MKT,0,2603,12_EB01
